place_id,google_name,address,google_rating,review_count,latitude,longitude,types,search_postcode
ChIJ-2iTJqNddEgRBvZ_HigEbRI,BC&A Chartered Accountants,"24 Landport Terrace, Southsea, Portsmouth PO1 2RG, UK",5.0,175,50.79175679999999,-1.0954462,"accounting, establishment, finance, point_of_interest",PO2 9JN
ChIJOf3Y2wdddEgR0-2BfhFbgM0,BdH Chartered Certified Accountants,"Technopole, Kingston Cres, North End, Portsmouth PO1 5DR, UK",5.0,14,50.8126071,-1.0846362,"accounting, establishment, finance, point_of_interest",PO2 9JN
ChIJA8dN22FddEgRKweCNvFn25c,Square Accounting,"5 Albert Rd, Southsea, Portsmouth, Southsea PO5 2SE, UK",4.9,43,50.7883243,-1.0821667,"accounting, establishment, finance, point_of_interest",PO2 9JN
ChIJYdjuEYJEdEgR2o5UVsCNkHA,Sparks Accounting,"67, Meridian Centre, Havant PO9 1UN, UK",4.9,405,50.8524034,-0.9822287999999999,"accounting, establishment, finance, point_of_interest",PO2 9JN
ChIJYUx9bTSp2EcRKFeatR9ZNK0,Jon Ieuan Dell Limited,"12 Constance St, London E16 2DQ, UK",5.0,21,51.50271189999999,0.0453977,"accounting, establishment, finance, point_of_interest",E16 2DQ
ChIJISZ0PEmp2EcR5prsIZ_TMoA,LIBRO TAX,"12 Constance St, London E16 2DQ, UK",5.0,16,51.5027349,0.0459539,"accounting, establishment, finance, point_of_interest",E16 2DQ
ChIJ3Sl4C7xqdkgRcjbThI0mghc,Eurohaven Accountants,"136 St Albans Rd, Watford WD24 4FT, UK",4.9,86,51.6685338,-0.3975138,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJq9Nnku9qdkgRUTmekRLTCHA,CBS Accountants Ltd,"Unit 17 Orbital 25 Business Park, Dwight Rd, Watford WD18 9DA, UK",5.0,77,51.64043729999999,-0.4305141,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJ1_jtVb9qdkgREDiy5rgM-YQ,Avin Accountants,"78 Queen's Rd, Watford WD17 2LA, UK",4.7,26,51.6576315,-0.3927801,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJnUihqsBqdkgRfCErrtzMmOA,FairView Accountants,"Iveco House, Station Rd, Watford WD17 1ET, UK",5.0,15,51.6637418,-0.3965833,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJCWkCdfpqdkgRULes9VjrU-Q,Universal Accountancy,"Kings House, 202 Lower High St, Watford WD17 2EH, UK",4.9,54,51.6517031,-0.3906416,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJAepMplxrdkgRzMS45PG4Qo0,Accountants For Good,"Iveco House, Station Rd, Watford WD17 1ET, UK",5.0,60,51.6637418,-0.3965833,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJxd6x3b0FdkgRSRObdNlouKg,UNV Accountants Ltd,"Office 4, 1st Floor, 77-79 High St, Watford WD17 2DJ, UK",5.0,28,51.6551285,-0.3957437,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJH7XuV8VqdkgRmEm-VFplmuQ,Ashford & Partners Chartered Accountants,"Kings House, 202 Lower High St, Watford WD17 2EH, UK",4.8,18,51.6517385,-0.3906048,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJ97j5HBxrdkgRM6E-v83MvR4,ProHal Chartered Certified Accountants,"Unit 2, Leavesden Lodge, 1A Leavesden Rd, Watford WD24 5FR, UK",5.0,80,51.6676307,-0.3983966,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJ5VqLgHYWdkgR2qqN41l9jpg,Cavendish Accountants,"Cp House, Otterspool Way, Bushey, Watford WD25 8HR, UK",5.0,18,51.6665558,-0.3650124,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJNSHs-mETdkgRppKX1XYOVio,PHS Associates Acc & Co,"223 St Albans Rd, Watford WD24 5BH, UK",5.0,11,51.6701385,-0.39737,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJ0XPTyaZqdkgRXKYpVw__E60,TaxAssist Accountants,"476 St Albans Rd, Watford WD24 6QU, UK",5.0,94,51.6787874,-0.3960446,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJkztBeW3sfkgRaghNJItuhcQ,Exel Accountancy Ltd,"31, The metro Centre, Dwight Rd, Watford WD18 9SB, UK",4.7,24,51.6394161,-0.4324739,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJZ19-2_RrdkgRjYLkGy6Kbb4,M&M Business Accounting Ltd,"88 Queen's Rd, Watford WD17 2LA, UK",5.0,11,51.6579002,-0.3927276,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJPwbBstBrdkgRPGYjZhI7ufA,Black Crow Services,"Suite 49, 186 St Albans Rd, Watford WD24 4AS, UK",5.0,15,51.6700156,-0.3970967,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJF8F8Z4NBdkgRPIVKMEehX34,Spot On Chartered Accountants,"Office 1.42, 1st Floor Building 2 Croxley Business Park, Watford WD18 8YA, UK",4.9,35,51.64710030000001,-0.4276466,"accounting, establishment, finance, point_of_interest",WD18 0BE
ChIJsXPjHWquEmsR0kHZgSWITaM,FinTax Group,"Suite 10, Level 6/70 Pitt St, Sydney NSW 2000, Australia",5.0,44,-33.8661351,151.2089729,"accounting, establishment, finance, point_of_interest",EC1N 8UN
ChIJJcR3KVSn2EcRf5TNKi2uTQc,Moonstone Accountants,"Unit B, 55 Mile End Rd, Bethnal Green, London E1 4TT, UK",5.0,47,51.5208248,-0.0527642,"accounting, establishment, finance, point_of_interest",SE1 9SG
ChIJ65DRXJkbdkgRUHM88EUUJC8,Unicorn Accountants,"5 Merchant Sq, London W2 1AY, UK",5.0,11,51.5188962,-0.173369,"accounting, establishment, finance, point_of_interest",SE1 9SG
ChIJHS2nPmen2EcREsUxOT2aaNs,Accounting 2 Trend Ltd - Chartered Certified Accountants,"3 The Shrubberies, George Ln, London E18 1BD, UK",5.0,14,51.5939953,0.0253201,"accounting, establishment, finance, point_of_interest",E18 1BD
ChIJhUKSijan2EcRQFfxtUSfvAI,OMG Chartered Certified Accountants,"111A George Ln, London E18 1AN, UK",5.0,22,51.59258149999999,0.0267911,"accounting, establishment, finance, point_of_interest",E18 1BD
ChIJg6Gs_Mel2EcRuWtz0dEvBmY,YM Accountants | London | Small Business Accounting | Xero Accountants | Chartered Accountants,"Suite 5, 117 George Ln, London E18 1AN, UK",5.0,24,51.5926871,0.0265579,"accounting, establishment, finance, local_government_office, point_of_interest",E18 1BD
ChIJwaIvoJqn2EcRzC7L1hCzmR4,Clear Book Accountants,"Unit 1C, Bourne Court, Southend Rd, Woodford, Woodford Green IG8 8HD, UK",5.0,31,51.5911504,0.0442412,"accounting, establishment, finance, point_of_interest",E18 1BD
ChIJa82k8Leg2EcRaE16kzTMQVM,Accountswise Accountants,"1, 2 Johnston Rd, Woodford, Woodford Green IG8 0XA, UK",5.0,107,51.60933989999999,0.0225129,"accounting, establishment, finance, point_of_interest",E18 1BD
ChIJs2HWXvIddkgRjQyapG9E7fM,Pearson McKinsey - Tax Accountant London | Woodford,"C, 616-618 Chigwell Rd, London IG8 8AA, UK",5.0,25,51.6057845,0.051245,"accounting, establishment, finance, point_of_interest",E18 1BD
ChIJOyiqZkUCdkgRfL0eXTfg6o8,Shabbir & Co,"248 Brockley Rd, London SE4 2SF, UK",4.8,32,51.46084889999999,-0.03476360000000001,"accounting, establishment, finance, point_of_interest",SE6 2NL
ChIJpVyNiUum2EcRD6alHrGlki0,J K Accountants,"10 Woodbine Pl, London E11 2RH, UK",5.0,11,51.5765507,0.026601,"accounting, establishment, finance, point_of_interest",E11 2AZ
ChIJY_o9Rnqn2EcRPiAD2Wzre0M,Harkia Chartered Accountants,"727 High Rd Leytonstone, Bushwood, London E11 4RD, UK",4.9,59,51.5654585,0.0100823,"accounting, establishment, finance, lawyer, point_of_interest",E11 2AZ
ChIJzzE2Uuan2EcRjJ7S_kbrxsQ,GM Accountants & Tax Consultants,"855 High Rd Leytonstone, Bushwood, London E11 1HH, UK",4.8,24,51.5696959,0.0126433,"accounting, establishment, finance, point_of_interest",E11 2AZ
ChIJrx4SVKcbdkgR3yjBEo7M7Vc,MCas Accounting & Tax Services,"63-66 Hatton Garden, London EC1N 8LE, UK",5.0,132,51.5210223,-0.1089212,"accounting, establishment, finance, point_of_interest",EC1N 8LE
ChIJsagCiU4bdkgR0gt84HeT8Lc,Pink Pig Financials,"63-66 Hatton Garden, London EC1N 8LE, UK",5.0,16,51.5210365,-0.108876,"accounting, establishment, finance, point_of_interest",EC1N 8LE
ChIJoRBaPcsCdkgRWkcg47PWa0U,Harper May,"63-66 Hatton Garden, London EC1N 8LE, UK",4.9,21,51.5210373,-0.108793,"establishment, point_of_interest",EC1N 8LE
ChIJQzxW35oPdkgRX1MimROePv4,Sakura Business Solutions Limited,"Dawes Road Hub, 20 Dawes Rd, London SW6 7EN, UK",5.0,11,51.480783,-0.200269,"accounting, establishment, finance, point_of_interest",SW6 7EN
ChIJW09qjC0PdkgRJ9g4Raw3VaY,Chelsea Accountants,"Top Floor Flat, 145 Stevenage Rd, London SW6 6PB, UK",5.0,15,51.4786584,-0.2227184,"accounting, establishment, finance, point_of_interest",SW6 7EN
ChIJ05pZLYkOdkgR8r0VnB0X5Iw,Bright Sterling Chartered Certified Accountants,"53 Sheen Ln, London SW14 8AB, UK",5.0,11,51.4672299,-0.2664923,"accounting, establishment, finance, point_of_interest",SW6 7EN
ChIJSxg2kfkRdkgRqNd_R5c-rTE,KBM Chartered Certified Accountants & Registered Auditors,"Unit 1, Concord Business Centre, Concord Rd, London W3 0TJ, UK",5.0,52,51.5234624,-0.2775342,"accounting, establishment, finance, point_of_interest",W3 0TJ
ChIJo7dJkvkRdkgRyajRvjpCD1U,KBM Training & Recruitment,"Concord Business Centre, 1 Concord Rd, London W3 0TJ, UK",4.5,234,51.5234964,-0.2773615,"accounting, establishment, finance, point_of_interest",W3 0TJ
ChIJbbNPkvkRdkgRaHbjDOe1gk8,Concord Business Centre,"1, Concord Business Centre, Concord Rd, London W3 0TJ, UK",4.3,21,51.52359449999999,-0.277935,"establishment, point_of_interest",W3 0TJ
ChIJUVbW6TscdkgRE2w5DjkalBQ,TaxAssist Accountants,"14 High Rd, London N15 6LS, UK",5.0,119,51.576258,-0.0723753,"accounting, establishment, finance, point_of_interest",N16 6XL
ChIJzz7WO8xMo4cRsraVd1F7KvA,AccuSolutions Accountants and Tax LLP,"27 Old Gloucester St, London WC1N 3AX, UK",5.0,31,51.52064379999999,-0.1222229,"accounting, establishment, finance, point_of_interest",WC1N 3AX
ChIJY5gBll4bdkgRIBa1J3SQsvU,AllianceCA,"26 Old Gloucester St, London WC1N 3AX, UK",5.0,37,51.5207707,-0.1221129,"accounting, establishment, finance, point_of_interest",WC1N 3AX
ChIJ2_UAgFUbdkgRedW9WKzoZ80,360 Accounting Services,"27 Old Gloucester St, London WC1B 5AA, UK",5.0,29,51.5206343,-0.1222098,"accounting, establishment, finance, point_of_interest",WC1N 3AX
ChIJC-eBbqjqh4QRxyZe8rub95s,Mysimplytax Limited,"27 Old Gloucester St, London WC1B 5AA, UK",5.0,58,51.5206343,-0.1222098,"accounting, establishment, finance, point_of_interest",WC1N 3AX
ChIJr2golTYbdkgRMtRIMhbn08Y,Elemental CoSec,"27 Old Gloucester St, London WC1N 3AX, UK",4.9,149,51.5207213,-0.1220325,"accounting, establishment, finance, point_of_interest",WC1N 3AX
ChIJxw_uvDobdkgRjVsJitldbZc,DepoTax Accountants and Tax Consultants - Camden,"140 Camden St, London NW1 9PF, UK",5.0,16,51.54127219999999,-0.1403495,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJZec5eAIbdkgROELzTbrhC1U,ASVSH Accountancy Services Ltd,"46 Camden Rd, London NW1 9DR, UK",4.5,25,51.5401141,-0.140464,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJ__9PC9UadkgRvjfZZJIBeLg,Clear House Accountants,"207 Regent St., London W1B 3HH, UK",5.0,47,51.5132687,-0.1410996,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJz86t6uum2EcR2vujva9vFms,SK Accountants & Tax Consultants Ltd,"Second Floor- Office 201, Great Portland St, Oxford St, London W1W 8QP, UK",5.0,76,51.51645809999999,-0.1409275,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJBaVn5TQfdkgRvBhmyFji-kk,LOYALS Accountants & Business Consultants,"Unit 39, Busworks, 41 North Road, London N7 9DP, UK",4.8,105,51.5493619,-0.1199885,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJbf08tS0bdkgRC26hfDXYcbM,Braant Accountants in Fitzrovia,"13 Bayley St, London WC1B 3HD, UK",4.9,10,51.5187979,-0.1319591,"accounting, establishment, finance, point_of_interest",NW1 9QS
ChIJ1XgvoXoTdkgR5IX9Qrn9SB0,GHLD LLP - Accountants,"Second Floor, Kirkland House, 11-15 Peterborough Rd, Harrow HA1 2AX, UK",5.0,131,51.5781018,-0.3335974,"accounting, establishment, finance, point_of_interest",NW2 1QT
ChIJDzuJozYbdkgReUdYFeHVV7g,Liberate Accountants,"60 St Martin's Ln, London WC2N 4JS, UK",5.0,13,51.511226,-0.1268273,"accounting, establishment, finance, point_of_interest",WC2N 4JS
ChIJ_____3y9cEgRdSsFGjRg9_U,APM Accountants Limited,"53 Davies St, London W1K 5JH, UK",5.0,23,51.51280879999999,-0.1486102,"accounting, establishment, finance, point_of_interest",WC2N 4JS
ChIJG6pxHNYEdkgREdnRbKFQ1uU,Perrys Chartered Accountants,"4th Floor, 399-401 Strand, London WC2R 0LT, UK",4.9,36,51.5103142,-0.1222341,"accounting, establishment, finance, point_of_interest",WC2N 4JS
ChIJAUXm2i0ZdkgRdxUbihJkC98,AOG,"1 King's Ave, London N21 3NA, UK",5.0,22,51.6329495,-0.09890919999999999,"accounting, establishment, finance, point_of_interest",N21 1AG
ChIJqdmx2i0ZdkgRXH628o2j3N4,AGK Partners,"1 King's Ave, London N21 3NA, UK",4.2,10,51.6323332,-0.09969929999999999,"accounting, establishment, finance, point_of_interest",N21 1AG
ChIJI-JJ0pIfdkgREfjUpJcAGMw,C&K Accountant,"The Wenta Business Centre, Electric Ave, Enfield EN3 7XU, UK",5.0,38,51.6741756,-0.0213039,"accounting, establishment, finance, point_of_interest",N21 1AG
ChIJmQysj_8edkgRqLvEZU5DKTA,ADA Accountants,"578 Hertford Rd, London N9 8AH, UK",5.0,175,51.6394347,-0.0477561,"accounting, establishment, finance, point_of_interest",N21 1AG
ChIJGbrqOFTh2EcRyl97CSXf_BE,Pocknells,"The Old Police Station, West Square, Maldon CM9 5AL, UK",4.9,38,51.7314038,0.6749396,"accounting, establishment, finance, point_of_interest",CM9 6HD
ChIJuYzuruwddkgRQagm2H6anyc,MS Ksiegowosc Ltd,"313b Hoe St, London E17 9BG, UK",4.2,10,51.5785504,-0.0171463,"accounting, establishment, finance, point_of_interest",E17 9BG
ChIJ6aSMJXkTdkgRvRD41hqtzbg,Aria Accountants,"130 Manor Way, Ruislip HA4 8HR, UK",5.0,143,51.574488,-0.4142774,"accounting, establishment, finance, point_of_interest",E17 9BG
ChIJB_YcrXgBdkgRmvt9Mrs2p_g,Majors Accounts,"118 Sydenham Rd, London SE26 5JX, UK",4.4,34,51.4255825,-0.0473901,"accounting, establishment, finance, point_of_interest",SE26 6UT
ChIJnY9Y9KUcdkgRuGEkKqxGZOQ,City Accounts UK,"318 Old St, London EC1V 9DR, UK",4.9,29,51.5266128,-0.0821301,"accounting, establishment, finance, point_of_interest",EC2A 3DQ
ChIJ3zTtGlYXdkgRIfKAUfN6Y2g,ADLER SHINE LLP Accountants,"Aston House, Cornwall Ave, Church End, London N3 1LF, UK",3.7,10,51.6050358,-0.1895092,"accounting, establishment, finance, point_of_interest",N3 1LQ
ChIJVZQoWQYbdkgRA_DQeGrQsOg,TaxSimba Group Limited,"4 Bloomsbury Square, London WC1A 2RP, UK",4.9,135,51.5181064,-0.1226915,"accounting, establishment, finance, point_of_interest",WC1X 9DU
ChIJ3bUmvEsbdkgRNgFlJdQksPA,TaxAssist Accountants,"Chancery Station House, 31-33 High Holborn, London WC1V 6AX, UK",4.9,118,51.5185457,-0.1133517,"accounting, establishment, finance, point_of_interest",WC1X 9DU
ChIJI9GFg9IEdkgRlTN5T1jYX7o,Brebners Chartered Accountants,"130 Shaftesbury Ave, London W1D 5AR, UK",4.7,15,51.5127518,-0.1296751,"accounting, establishment, finance, point_of_interest",WC1X 9DU
ChIJeWx1pjERdkgRYV58iZzVzJQ,Grunberg & Co,"5, Technology Park, Colindeep Ln, London NW9 6BX, UK",4.1,20,51.5927009,-0.2545475,"accounting, establishment, finance, point_of_interest",NW9 0SE
ChIJ9z_pnmAQdkgRhQv-n_MPSU8,London Business Solutions Ltd,"333 Edgware Rd, London NW9 6TD, UK",5.0,129,51.5905611,-0.2561008,"accounting, establishment, finance, local_government_office, point_of_interest",NW9 0SE
ChIJ8d367sYXdkgR92k7wqBkCPw,Valor Accounting Services,"1 Garratt Rd, Edgware HA8 9AN, UK",5.0,16,51.60894769999999,-0.2767745,"accounting, establishment, finance, point_of_interest",NW9 0SE
ChIJDaNCllsXdkgRKksvroeXboU,AccountsPro,"17 Kings Dr, Edgware HA8 8ED, UK",5.0,13,51.6190729,-0.2847826,"accounting, establishment, finance, point_of_interest",NW9 0SE
ChIJ16v8keBBdkgRdK9ER0eQAy0,Intact Accounting,"8c Canons Corner, Stanmore, Edgware HA8 8AE, UK",5.0,22,51.6214287,-0.2930389,"accounting, establishment, finance, point_of_interest",NW9 0SE
ChIJQWekvIQDdkgRio0a1ozUdXk,Hawkish Group Ltd,"37th Floor, 1 Canada Square, Canary Wharf Estate, London E14 5AA, UK",4.6,16,51.5049411,-0.0195132,"accounting, establishment, finance, point_of_interest",E14 5AA
ChIJZTVCALoCdkgRBIaAbwdRrS8,F9 Consulting - Accountants Canary Wharf,"29th & 37th Floors, One Canada Square, Canary Wharf Estate, London E14 5AA, UK",4.9,38,51.50511179999999,-0.0193504,"accounting, establishment, finance, point_of_interest",E14 5AA
ChIJte3h_euo2EcRykMV8DEbyyc,Minervise Accounting and Taxation Ltd,"Level 8, One, Canada Square, Canary Wharf Estate, London E14 5AA, UK",5.0,10,51.5049381,-0.0194963,"accounting, establishment, finance, point_of_interest",E14 5AA
ChIJvaX4HEkDdkgRL-JcoELpsSs,Pro Tax Plus Leyton,"1 Canada Square, Canary Wharf Estate, London E14 5FW, UK",5.0,26,51.5049833,-0.019248,"accounting, establishment, finance, point_of_interest",E14 5AA
ChIJcwjxRtUddkgR72QFpq6UzRM,Harvest Accountants Ltd,"124 City Rd, London EC1V 2NX, UK",5.0,65,51.52665709999999,-0.0883027,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJq6rbMr6-2EcRlucxIK9imWk,CJC Accountancy,"124 City Rd, London EC1V 2NX, UK",5.0,23,51.52665709999999,-0.0883027,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJMTsEMrZ_NEwR9zSeeY5SqeU,TaxationMadeSimple,"124 City Rd, London EC1V 2NX, UK",5.0,55,51.5273851,-0.0891169,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJU1XBcaYcdkgRqnagDzI_-RI,Cloudkeepers Accountants,"124 City Rd, London EC1V 2NX, UK",5.0,40,51.5272385,-0.0886732,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJmyPVuw4ddkgRNVZqC_Si98g,Grade A Accounting Ltd,"124 City Rd, London EC1V 2NJ, UK",5.0,11,51.52665709999999,-0.0883027,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJ6eWnahF8GwQRKaiy3kr80ig,Blacklock consultancy,"124 City Rd, London EC1V 2NX, UK",5.0,23,51.5272397,-0.0887105,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJXS07g0Cz5GoROFnY-KcJ9nI,Taxflow Partners,"124 City Rd, London EC1V 2NX, UK",4.9,67,51.5272357,-0.08866049999999999,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJCbUVmv8FdkgRt9wr0Qw7cBI,Sharp Accountax Ltd,"128 City Rd, London EC1V 2NX, UK",5.0,21,51.5272417,-0.08866929999999999,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJwxRVqzkddkgRUGgqfSyhg9M,UA Tax,"128 City Rd, London EC1V 2NX, UK",5.0,28,51.5272357,-0.0886604,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJO4ICxnT4dkgRgUas-sBAJMw,JK Bookkeeping Limited,"124 City Rd, London EC1V 2NX, UK",5.0,18,51.5272385,-0.0886732,"accounting, establishment, finance, point_of_interest",EC1V 2NX
ChIJBzbUTDEYdkgRVyIz_mXvBIw,Tax Effective Ltd,"2nd Floor, 42 Westbourne Grove, London W2 5SH, UK",5.0,35,51.5155837,-0.1911406,"accounting, establishment, finance, point_of_interest",W2 5SH
ChIJGTB5-TYDdkgRBlrOnEfFUlI,UHY Hacker Young (London),"Quadrant House 4, Thomas More Square, London E1W 1YW, UK",3.5,30,51.5076849,-0.06719370000000001,"accounting, establishment, finance, point_of_interest",SE1 6HY
ChIJa1nYtQAddkgRQMxuBDV4OFc,Pebble Accounting | London,"New Broad Street House, 35 New Broad St, London EC2M 1NH, UK",5.0,16,51.516968,-0.08392899999999999,"accounting, establishment, finance, point_of_interest",EC2N 2HE
ChIJ618lS1MDdkgRjoe-e3bWCxA,Xerxes Associates LLP,"29 Throgmorton St, London EC2N 2AT, UK",5.0,86,51.5154096,-0.08684789999999999,"accounting, establishment, finance, point_of_interest",EC2N 2HE
ChIJPfdMqk0DdkgRB_nOv4ssBD0,BrooksCity - Chartered Accountants,"New Broad Street House, 35 New Broad St, London EC2M 1NH, UK",4.8,98,51.5170312,-0.0837472,"accounting, establishment, finance, point_of_interest",EC2N 2HE
ChIJS00JOoUGdkgRa58tS4Z6VGo,Alfred A Malnick & Co.,"420A Streatham High Rd, London SW16 3SN, UK",4.9,45,51.4221006,-0.1294716,"accounting, establishment, finance, point_of_interest",SW16 4JA
ChIJoR5CQT0BdkgR1I5huLrXYW8,AMA Accountants,"114 Greyhound Ln, London SW16 5RN, UK",5.0,36,51.42128899999999,-0.1299522,"accounting, establishment, finance, point_of_interest",SW16 4JA
ChIJYdnJsVhL30cRrjnHnQ7SoNk,A4G LLP,"Kings Lodge, London Rd, West Kingsdown, Sevenoaks TN15 6AR, UK",4.7,81,51.3319706,0.2810204,"accounting, establishment, finance, point_of_interest",TN15 6AR
ChIJAb_C_H-s2EcRDYPxvmx3nNw,Precision Accountants Ltd,"Hillside House, Gravesend Rd, Wrotham, Sevenoaks TN15 7JH, UK",4.9,29,51.3125584,0.3152971,"accounting, establishment, finance, point_of_interest",TN15 6AR
ChIJmU7x9NNP30cRIhy9lXwD5X8,Bells Accountants,"11 Lime Tree Walk, Sevenoaks TN13 1YH, UK",5.0,55,51.2711886,0.1904494,"accounting, establishment, finance, point_of_interest",TN15 6AR
ChIJO3XOzPtN30cRg7ps9pMsCpA,Samuels LLP,"3 Locks Yard, High St, Sevenoaks TN13 1LT, UK",5.0,33,51.27085289999999,0.1932393,"accounting, establishment, finance, point_of_interest",TN15 6AR
ChIJPSvVYAlL30cRlyea6wDfM5M,Perrys Chartered Accountants Sevenoaks,"The Square, High St, Wrotham, Sevenoaks TN15 7AA, UK",4.8,24,51.3085665,0.3107015,"accounting, establishment, finance, point_of_interest",TN15 6AR
ChIJm0L1sDxhd0gRBNfOl8yyMSY,Smartfield Accountants,"First Floor, 81 London Rd, Leicester LE2 0PF, UK",5.0,193,52.629203,-1.1231455,"accounting, establishment, finance, point_of_interest",LE2 0PE
ChIJAwukt2lhd0gR15VOcmOKxek,Smart Tax and Accounting Ltd,"Rutland House, 23-25 Friar Ln, Leicester LE1 5QQ, UK",5.0,28,52.6334788,-1.1359235,"accounting, establishment, finance, point_of_interest",LE2 0PE
ChIJK87Hgr1jd0gR_m6Cai8qJSU,dns accountants - Leicester,"Rutland House, 23-25 Friar Ln, Leicester LE1 5QQ, UK",5.0,13,52.6334864,-1.1359289,"accounting, establishment, finance, point_of_interest",LE2 0PE
ChIJ96M6tqlhd0gRTiil6rEVSoo,BGS Accounting Limited | Accountants Leicester,"75 Exploration Dr, Leicester LE4 5NU, UK",4.9,28,52.6527346,-1.1337183,"accounting, establishment, finance, point_of_interest",LE2 0PE
